표적,시각,알수,현재,전체
nolja_0814,4852,2,95,159
nolja_0814,4856,2,114,159
nolja_0814,4857,2,115,159
nolja_0814,4859,2,138,162
nolja_0814,4860,1,138,159
nolja_0814,4861,2,139,169
nolja_0814,4866,9,1,76
nolja_0814,4867,8,1,76
nolja_0814,4868,10,2,76
nolja_0814,4871,8,16,72
nolja_0814,5040,2,1,119
nolja_0814,5042,3,4,119
nolja_0814,5044,3,69,112
nolja_0814,5045,1,27,119
nolja_0814,5046,1,28,119
nolja_0814,5048,2,48,119
nolja_0814,5050,2,64,119
nolja_0814,5051,2,55,119
nolja_0814,5053,3,70,119
nolja_0814,5054,1,78,119
nolja_0814,5055,1,78,119
nolja_0814,5058,2,66,112
nolja_0814,5059,1,101,119
nolja_0814,5062,2,106,119
nolja_0814,5064,2,1,129
nolja_0814,5068,2,94,169
nolja_0814,5069,2,90,129
nolja_0814,5070,1,31,129
nolja_0814,5074,2,59,129
nolja_0814,5075,1,60,129
nolja_0814,5079,1,98,129
nolja_0814,5080,1,89,129
nolja_0814,5082,3,103,129
nolja_0814,5083,3,106,129
nolja_0814,5084,2,106,129
nolja_0814,5085,2,1,111
nolja_0814,5086,2,2,111
nolja_0814,5090,1,25,111
nolja_0814,5091,2,26,111
nolja_0814,5094,1,50,111
nolja_0814,5095,2,50,111
nolja_0814,5096,1,61,111
nolja_0814,5099,1,71,111
nolja_0814,5101,1,72,111
nolja_0814,5105,2,88,111
nolja_0814,5112,11,6,70
nolja_0814,5115,10,10,70
nolja_0814,5289,10,10,67
nolja_0814,5297,2,1,122
nolja_0814,5301,2,26,162
nolja_0814,5302,2,31,122
nolja_0814,5305,2,48,122
nolja_0814,5306,2,67,122
nolja_0814,5307,2,57,122
nolja_0814,5308,1,68,122
nolja_0814,5310,3,73,122
nolja_0814,5311,2,79,122
nolja_0814,5312,1,80,122
nolja_0814,5316,2,103,122
nolja_0814,5317,2,109,122
nolja_0814,5319,1,115,122
nolja_0814,5320,2,115,122
nolja_0814,5322,2,1,106
nolja_0814,5323,2,3,102
nolja_0814,5325,2,20,102
nolja_0814,5326,2,25,106
nolja_0814,5327,2,26,106
nolja_0814,5331,1,61,106
nolja_0814,5332,1,52,106
nolja_0814,5333,2,67,108
nolja_0814,5334,3,69,106
nolja_0814,5335,2,75,106
nolja_0814,5339,2,83,109
nolja_0814,5341,1,93,106
nolja_0814,5343,2,1,103
nolja_0814,5346,2,12,103
nolja_0814,5347,2,23,103
nolja_0814,5348,2,31,103
nolja_0814,5349,1,32,103
nolja_0814,5351,2,92,183
nolja_0814,5352,2,55,103
nolja_0814,5355,3,69,103
nolja_0814,5357,2,77,103
nolja_0814,5358,2,32,183
nolja_0814,5361,2,94,103
nolja_0814,5371,9,90,97
nolja_0814,5373,6,82,97
nolja_0814,5576,13,3,19
nolja_0814,5581,2,1,56
nolja_0814,5582,2,1,56
nolja_0814,5584,3,6,85
nolja_0814,5585,1,17,85
nolja_0814,5597,2,1,29
nolja_0814,5600,2,8,982
nolja_0814,5601,1,18,29
nolja_0814,5604,2,86,89
nolja_0814,5605,1,26,29
nolja_0814,5609,2,6,29
nolja_0814,5611,2,1,11
nolja_0814,5614,3,6,11
nolja_0814,5615,2,6,11
nolja_0814,5617,2,10,11
nolja_0814,5618,2,10,11
nolja_0814,5619,1,10,11
nolja_0814,5620,1,10,11
nolja_0814,5621,2,10,11
nolja_0814,5629,2,1,111
nolja_0814,5631,2,5,111
nolja_0814,5831,1,8,111
nolja_0814,5832,1,8,111
nolja_0814,5837,5,1,39
nolja_0814,5838,5,1,39
nolja_0814,5839,6,1,39
nolja_0814,5840,6,1,39
nolja_0814,5841,6,1,39
nolja_0814,5842,5,1,39
nolja_0814,5843,7,2,39
nolja_0814,5845,6,4,39
nolja_0814,5847,4,7,36
nolja_0814,5848,4,7,39
nolja_0814,5854,10,1,132
nolja_0814,5855,11,2,132
nolja_0814,5860,10,38,132
nolja_0814,5861,8,38,132
nolja_0814,5862,9,38,132
nolja_0814,5863,9,38,132
nolja_0814,5864,9,38,132
nolja_0814,5865,9,38,132
nolja_0814,5866,8,38,132
nolja_0814,5867,9,38,132
nolja_0814,5870,9,46,132
nolja_0814,5871,10,55,132
nolja_0814,5872,9,53,132
nolja_0814,5874,9,45,132
nolja_0814,5875,8,39,132
nolja_0814,6078,9,38,132
nolja_0814,6079,9,38,132
nolja_0814,6080,9,38,132
nolja_0814,6085,8,1,76
nolja_0814,6086,9,1,76
nolja_0814,6087,10,1,73
nolja_0814,6339,11,1,70
nolja_0814,6341,10,1,70
nolja_0814,6342,10,1,70
nolja_0814,6343,11,1,70
nolja_0814,6344,11,1,70
nolja_0814,6345,11,1,70
nolja_0814,6346,10,1,70
nolja_0814,6353,1,1,107
nolja_0814,6354,1,1,107
nolja_0814,6355,2,1,107
nolja_0814,6356,2,1,107
nolja_0814,6357,2,2,107
nolja_0814,6361,2,16,107
nolja_0814,6363,1,18,107
nolja_0825,25635,12,3,17
nolja_0825,25638,8,1,331
nolja_0825,25639,7,1,331
nolja_0825,25640,7,1,331
nolja_0825,25641,8,1,331
nolja_0825,25642,8,1,331
nolja_0825,25643,8,1,331
nolja_0825,25644,7,1,331
nolja_0825,25645,7,1,331
nolja_0825,25646,8,1,331
nolja_0825,25647,8,1,331
nolja_0825,25648,8,1,331
nolja_0825,25649,7,1,331
nolja_0825,25650,7,1,331
nolja_0825,25651,8,1,331
nolja_0825,25652,8,1,331
nolja_0825,25653,8,1,331
nolja_0825,25654,7,1,331
nolja_0825,25655,7,1,331
nolja_0825,25656,8,1,331
nolja_0825,25657,8,1,331
nolja_0825,25658,8,1,331
nolja_0825,25659,7,1,331
nolja_0825,25660,9,2,331
nolja_0825,25661,8,9,331
nolja_0825,25663,8,28,631
nolja_0825,25665,8,37,331
nolja_0825,25669,8,61,331
nolja_0825,25670,10,72,631
nolja_0825,25671,8,74,331
nolja_0825,25672,8,74,331
nolja_0825,25675,10,95,331
nolja_0825,25676,11,110,331
nolja_0825,25677,11,112,931
nolja_0825,25678,11,112,331
nolja_0825,25681,9,139,331
nolja_0825,25683,8,199,331
nolja_0825,25687,9,172,331
nolja_0825,25689,10,186,331
nolja_0825,25690,10,166,331
nolja_0825,25693,8,197,331
nolja_0825,25696,5,623,931
nolja_0825,25700,9,244,331
nolja_0825,25703,9,261,331
nolja_0825,25704,9,261,331
nolja_0825,25709,9,298,331
nolja_0825,25710,9,298,331
nolja_0825,25715,1,1,79
nolja_0825,25717,2,8,79
nolja_0825,25718,2,21,69
nolja_0825,25719,2,27,79
nolja_0825,25720,1,26,79
nolja_0825,25721,2,29,79
nolja_0825,25722,2,26,79
nolja_0825,25723,2,26,79
nolja_0825,25724,1,26,79
nolja_0825,25889,2,26,79
nolja_0825,25895,4,624,631
nolja_0825,25899,9,298,331
nolja_0825,25900,9,298,331
nolja_0825,25905,10,1,132
nolja_0825,25906,8,131,132
nolja_0825,25907,8,127,132
nolja_0825,25908,10,117,132
nolja_0825,25909,8,106,132
nolja_0825,25911,9,90,132
nolja_0825,25912,9,90,132
nolja_0825,25918,2,1,157
nolja_0825,25920,2,161,197
nolja_0825,25922,2,169,183
nolja_0825,25923,2,124,157
nolja_0825,25924,2,124,157
nolja_0825,25925,1,124,157
nolja_0825,25926,1,124,157
nolja_0825,25936,6,42,74
nolja_0825,25937,6,42,74
nolja_0825,25939,3,45,74
nolja_0825,25940,3,45,74
nolja_0825,25950,1,1,102
nolja_0825,25951,2,2,102
nolja_0825,25953,2,19,102
nolja_0825,25954,2,30,102
nolja_0825,25957,2,28,102
nolja_0825,25967,2,2,79
nolja_0825,25968,2,9,79
nolja_0825,25969,2,13,79
nolja_0825,25970,2,26,79
nolja_0825,25971,2,42,79
nolja_0825,25973,2,45,79
nolja_0825,25975,1,45,79
nolja_0825,25976,2,45,79
nolja_0825,25977,1,45,79
nolja_0825,25978,2,45,79
nolja_0825,26132,2,2,177
nolja_0825,26133,2,137,171
nolja_0825,26137,2,128,177
nolja_0825,26139,2,118,177
nolja_0825,26140,1,119,177
nolja_0825,26141,2,119,177
nolja_0825,26145,2,1,90
nolja_0825,26146,1,2,90
nolja_0825,26148,2,14,80
nolja_0825,26149,2,24,90
nolja_0825,26150,2,23,90
nolja_0825,26153,2,6,66
nolja_0825,26155,2,12,80
nolja_0825,26156,2,27,60
nolja_0825,26158,2,38,80
nolja_0825,26159,2,37,80
nolja_0825,26160,2,37,80
nolja_0825,26164,2,1,119
nolja_0825,26166,2,117,119
nolja_0825,26169,2,103,119
nolja_0825,26170,2,103,119
nolja_0825,26171,2,103,119
nolja_0825,26172,1,103,119
nolja_0825,26173,1,103,119
nolja_0825,26174,1,103,119
nolja_0825,26175,2,103,119
nolja_0825,26176,2,103,119
nolja_0825,26182,2,8,62
nolja_0825,26184,2,9,62
nolja_0825,26186,1,19,62
nolja_0825,26191,2,1,145
nolja_0825,27166,1,2,159
nolja_0825,27171,2,39,159
nolja_0825,27177,2,91,101
nolja_0825,27178,2,31,101
nolja_0825,27179,2,31,101
nolja_0825,27180,1,31,101
nolja_0825,27185,2,19,109
nolja_0825,27186,2,27,109
nolja_0825,27188,2,38,109
nolja_0825,27189,2,38,109
nolja_0825,27195,1,2,132
nolja_0825,27197,2,19,132
nolja_0825,27198,2,30,132
nolja_0825,27199,2,98,132
nolja_0825,27200,2,61,132
nolja_0825,27201,1,51,132
nolja_0825,27206,2,1,119
nolja_0825,27208,2,8,119
nolja_0825,27209,2,16,119
nolja_0825,27210,1,15,116
nolja_0825,27211,2,15,118
nolja_0825,27215,1,2,79
nolja_0825,27219,1,13,79
nolja_0825,27223,1,2,65
nolja_0825,27224,2,4,65
nolja_0825,27229,2,48,65
nolja_0825,27230,2,48,65
nolja_0825,27234,7,1,62
nolja_0825,27236,6,2,62
nolja_0825,27237,5,2,62
nolja_0825,27238,6,2,62
nolja_0825,27239,6,2,62
nolja_0825,27240,6,2,62
nolja_0825,27241,6,2,62
nolja_0825,27242,5,2,62
nolja_0825,27243,12,3,62
nolja_0825,27363,6,26,62
nolja_0825,27364,6,26,62
nolja_0825,27365,6,26,62
nolja_0825,27881,1,1,7
nolja_0825,27882,2,1,7
nolja_0825,27883,2,6,7
nolja_0825,27884,2,6,7
nolja_0825,27885,1,4,7
nolja_0825,27887,2,2,7
nolja_0825,27888,2,7,7
nolja_0825,27889,2,7,7
nolja_0825,27899,1,1,29
nolja_0825,27900,2,1,26
nolja_0825,27902,2,6,29
nolja_0825,27904,1,12,26
nolja_0825,27911,10,4,17
nolja_0825,27913,8,9,17
nolja_0825,27914,7,9,17
nolja_0825,27920,2,1,55
nolja_0825,27921,2,2,55
nolja_0825,27925,2,25,65
nolja_0825,27926,2,25,55
nolja_0825,27934,2,3,146
nolja_0825,27936,2,134,146
nolja_0825,27938,1,126,146
nolja_0825,27939,2,125,149
nolja_0825,27940,2,125,146
nolja_0825,27948,2,1,65
nolja_0825,27949,1,65,65
nolja_0825,28130,1,1,175
nolja_0825,28135,1,139,175
nolja_0825,28396,1,1,65
nolja_0825,28397,2,5,65
nolja_0825,28398,2,5,65
nolja_0825,28964,5,1,17
nolja_0825,28966,3,3,17
nolja_0825,28967,3,3,17
nolja_0825,28968,4,2,17
nolja_0825,29438,11,1,17
nolja_0825,29439,10,1,17
nolja_0825,29440,10,1,17
nolja_0825,29441,11,1,17
nolja_0825,29450,10,3,67
nolja_0825,29451,10,3,67
nolja_0825,29454,8,9,67
nolja_0825,29455,9,9,67
nolja_0825,30869,2,79,79
nolja_0825,30873,2,63,79
nolja_0825,31077,1,62,79
nolja_0825,31078,1,1,65
nolja_0825,31252,1,20,65
nolja_0825,31253,2,20,65
nolja_0825,31254,2,20,65
nolja_0825,31255,1,20,65
nolja_0825,31256,2,20,65
nolja_0825,31257,1,20,65
nolja_0825,31258,2,20,65
nolja_0825,31259,2,20,65
nolja_0825,31260,1,20,65
nolja_0825,31262,2,1,120
nolja_0825,31264,2,109,120
nolja_0825,31265,2,94,120
nolja_0825,31266,2,86,120
nolja_0825,31320,1,97,120
nolja_0825,31517,12,3,17
nolja_0825,31518,12,3,17
nolja_0825,31519,11,3,17
nolja_0825,31520,11,3,17
nolja_0825,31525,2,113,120
nolja_0825,31527,1,89,120
nolja_0825,31713,2,87,120
nolja_0825,31714,1,87,120
nolja_0825,31715,2,87,120
nolja_0825,31716,1,87,120
nolja_0825,31717,2,87,120
nolja_0825,31718,2,87,120
nolja_0825,31719,1,87,120
nolja_0825,31720,2,87,120
nolja_0825,31721,1,87,120
nolja_0825,31722,2,87,120
nolja_0825,31723,2,87,120
nolja_0825,31724,1,87,120
nolja_0825,31725,2,87,120
nolja_0825,31726,1,87,120
nolja_0825,31727,2,87,120
nolja_0825,31728,2,87,120
nolja_0825,31729,1,87,120
nolja_0825,31730,2,87,120
nolja_0825,31731,1,87,120
nolja_0825,31732,2,87,120
nolja_0825,31733,2,87,120
nolja_0825,31734,1,87,120
nolja_0825,31735,2,87,120
nolja_0825,31736,1,87,120
nolja_0825,31737,2,87,120
nolja_0825,31738,2,87,120
nolja_0825,31739,1,87,120
nolja_0825,31740,2,87,120
nolja_0825,31741,1,87,120
nolja_0825,31742,2,87,120
nolja_0825,31743,2,87,120
nolja_0825,31744,1,87,120
nolja_0825,31748,2,61,65
nolja_0825,32481,10,1,17
nolja_0825,32482,10,1,17
nolja_0825,32483,10,1,17
nolja_0825,32484,10,1,17
nolja_0825,32485,11,1,17
nolja_0825,32486,11,1,17
nolja_0825,32487,10,1,17
nolja_0825,32488,10,1,17
nolja_0825,32489,11,1,17
nolja_0825,32490,11,1,17
nolja_0825,32491,11,1,17
nolja_0825,32492,10,1,17
nolja_0825,32493,10,1,17
nolja_0825,32494,10,1,17
nolja_0825,32495,11,1,17
nolja_0825,32496,11,1,17
nolja_0825,32497,10,1,17
nolja_0825,32498,10,1,17
nolja_0825,32499,11,1,17
nolja_0825,32500,11,1,17
nolja_0825,32501,11,1,17
nolja_0825,32502,10,1,17
nolja_0825,32503,10,1,17
nolja_0825,32504,11,1,17
nolja_0825,32505,11,1,17
nolja_0825,32506,11,1,17
nolja_0825,32507,10,1,17
nolja_0825,32508,10,1,17
nolja_0825,32509,11,1,17
nolja_0825,32510,11,1,17
nolja_0825,32511,11,1,17
nolja_0825,32512,10,1,17
nolja_0825,32513,10,1,17
nolja_0825,32514,11,1,17
nolja_0825,32515,11,1,17
nolja_0825,32516,11,1,17
nolja_0825,32517,10,1,17
nolja_0825,32518,10,1,17
nolja_0825,32519,11,1,17
nolja_0825,32520,11,1,17
nolja_0825,32521,11,1,17
nolja_0825,32524,8,15,17
nolja_0825,32525,8,14,17
nolja_0825,32526,9,14,17
nolja_0825,32779,11,3,17
nolja_0825,32780,12,3,17
nolja_0825,32781,12,3,17
nolja_0825,32782,12,3,17
nolja_0825,32783,11,3,17
nolja_0825,32784,11,3,17
nolja_0825,32785,12,3,17
nolja_0825,32786,12,3,17
nolja_0825,32787,12,3,17
nolja_0825,32788,12,3,17
nolja_0825,32789,11,3,17
nolja_0825,32790,11,3,17
nolja_0825,32791,12,3,17
nolja_0825,32792,12,3,17
nolja_0825,32793,12,3,17
nolja_0825,32794,11,3,17
nolja_0825,32795,11,3,17
nolja_0825,32796,12,3,17
nolja_0825,32797,12,3,17
nolja_0825,32798,11,3,17
nolja_0825,32799,11,3,17
nolja_0825,32800,11,3,17
nolja_0825,32801,12,3,17
nolja_0825,32802,12,3,17
nolja_0825,32803,11,3,17
nolja_0825,32804,12,3,17
nolja_0825,32805,12,3,17
nolja_0825,32806,12,3,17
nolja_0825,32807,12,3,17
nolja_0825,32808,11,3,17
nolja_0825,32809,11,3,17
nolja_0825,32810,11,3,17
nolja_0825,32811,12,3,17
nolja_0825,32812,12,3,17
nolja_0825,32813,12,3,17
nolja_0825,32814,11,3,17
nolja_0825,32815,11,3,17
nolja_0825,32816,12,3,17
nolja_0825,32817,12,3,17
nolja_0825,32818,11,3,17
nolja_0825,32819,11,3,17
nolja_0825,32820,11,3,17
nolja_0825,32821,12,3,17
nolja_0825,32822,12,3,17
nolja_0825,32823,12,3,17
nolja_0825,32824,11,3,17
nolja_0825,32825,11,3,17
nolja_0825,32826,12,3,17
nolja_0825,32827,12,3,17
nolja_0825,32828,11,3,17
nolja_0825,32835,2,46,65
nolja_0825,33040,2,46,65
nolja_0825,33041,2,46,65
nolja_0825,33300,1,27,120
nolja_0825,33301,1,27,120
nolja_0825,33302,2,27,120
nolja_0825,33305,2,4,179
nolja_0825,33307,2,24,175
nolja_0825,33308,2,36,175
nolja_0825,33309,2,94,175
nolja_0825,33310,2,69,175
nolja_0825,33311,2,84,175
nolja_0825,33312,2,93,175
nolja_0825,33605,12,3,17
nolja_0825,33606,12,3,17
nolja_0825,33607,11,3,17
nolja_0825,33608,12,3,17
nolja_0825,33609,11,3,17
nolja_0825,33610,12,3,17
nolja_0825,33611,12,3,17
nolja_0825,33612,11,3,17
nolja_0825,33613,12,3,17
nolja_0825,33614,11,3,17
nolja_0825,33615,12,3,17
nolja_0825,33616,12,3,17
nolja_0825,33617,11,3,17
nolja_0825,33879,10,4,17
nolja_0825,33880,11,3,17
nolja_0825,34152,8,16,17
nolja_0825,34153,8,16,17
nolja_0825,34154,7,16,17
nolja_0825,34155,8,16,17
nolja_0825,34156,7,16,17
nolja_0825,34157,8,16,17
nolja_0825,34158,8,16,17
nolja_0825,34159,7,16,17
nolja_0825,34167,8,119,131
sngl_0810,3521,12,3,17
sngl_0810,3522,12,3,17
sngl_0810,3523,11,3,17
sngl_0810,3525,8,5,17
sngl_0810,3530,7,1,62
sngl_0810,3531,5,2,62
sngl_0810,3604,11,3,62
sngl_0810,3605,12,3,62
sngl_0810,3606,12,3,62
sngl_0810,3607,11,3,62
sngl_0810,3608,12,3,62
sngl_0810,3609,11,3,62
sngl_0810,3610,5,4,62
sngl_0810,3611,5,4,62
sngl_0810,3612,6,4,62
sngl_0810,3613,12,3,62
sngl_0810,3614,12,3,62
sngl_0810,3615,12,3,62
sngl_0810,3616,11,3,62
sngl_0810,3617,12,3,62
sngl_0810,3696,6,4,62
sngl_0810,3707,2,8,105
sngl_0810,3709,1,6,106
sngl_0810,3711,1,9,106
sngl_0810,3714,2,24,106
sngl_0810,3715,2,25,106
sngl_0810,3721,2,119,122
sngl_0810,3722,2,119,122
sngl_0810,3723,1,119,122
sngl_0810,3725,2,113,122
sngl_0810,3726,2,115,122
sngl_0810,3729,1,111,122
sngl_0810,3730,1,106,122
sngl_0810,3734,2,101,122
sngl_0810,3736,2,99,122
sngl_0810,3737,1,97,122
sngl_0810,3738,2,86,129
sngl_0810,3739,2,36,122
sngl_0810,3740,2,94,122
sngl_0810,3741,1,93,122
sngl_0810,3742,2,91,122
sngl_0810,3743,2,91,122
sngl_0810,3744,2,91,122
sngl_0810,3745,3,91,122
sngl_0810,3916,12,3,17
sngl_0810,3920,2,1,159
sngl_0810,3925,9,1,10
sngl_0810,4100,10,9,10
sngl_0810,4101,9,10,10
sngl_0810,4258,9,1,10
sngl_0810,4263,2,5,177
sngl_0810,4266,2,62,177
sngl_0810,4267,1,23,177
sngl_0810,4269,1,1,157
sngl_0810,4272,1,151,157
sngl_0810,4275,2,137,157
sngl_0810,4312,1,143,157
sngl_0810,4484,12,3,17
sngl_0810,4485,12,3,17
sngl_0810,4486,11,3,17
sngl_0810,4487,12,3,17
sngl_0810,4488,12,3,17
sngl_0810,4489,11,3,17
sngl_0810,4490,12,3,17
sngl_0810,4491,12,3,17
sngl_0810,4492,12,3,17
sngl_0810,4493,12,3,17
sngl_0810,4494,11,3,17
sngl_0810,4495,12,3,17
sngl_0810,4496,12,3,17
sngl_0810,4497,12,3,17
sngl_0810,4498,12,3,17
sngl_0810,4499,11,3,17
sngl_0810,4500,12,3,17
sngl_0810,4501,12,3,17
sngl_0810,4502,12,3,17
sngl_0810,4503,12,3,17
sngl_0810,4504,12,3,17
sngl_0810,4507,9,6,321
sngl_0810,4517,2,8,106
sngl_0810,4519,1,2,102
sngl_0810,4521,2,6,102
sngl_0810,4522,2,7,102
sngl_0810,4523,1,6,102
sngl_0810,4524,2,5,102
sngl_0810,4525,1,5,102
sngl_0810,4528,2,4,102
sngl_0810,4529,1,4,102
sngl_0810,4530,2,4,102
sngl_0810,4655,2,5,102
sngl_0810,4665,2,16,122
sngl_0810,4668,2,8,109
sngl_0810,4670,2,9,109
sngl_0810,4671,1,10,109
sngl_0810,4672,2,10,109
sngl_0810,4673,2,10,109
sngl_0810,4674,2,10,109
sngl_0810,4677,2,18,109
sngl_0810,4679,1,20,109
sngl_0810,4681,1,25,109
sngl_0810,4686,2,91,109
sngl_0810,4688,2,47,109
sngl_0810,4690,2,50,109
sngl_0810,4691,2,51,109
sngl_0810,4692,2,51,109
sngl_0810,4693,2,51,109
sngl_0810,4694,1,51,109
sngl_0810,4695,2,51,109
sngl_0810,4873,9,2,10
sngl_0810,4885,1,1,106
sngl_0810,4889,1,1,106
sngl_0810,4890,2,1,106
sngl_0810,4891,2,9,109
sngl_0810,4895,2,14,106
sngl_0810,4896,2,18,105
sngl_0810,4898,2,23,105
sngl_0810,4899,2,24,106
sngl_0810,4901,2,28,106
sngl_0810,4902,2,29,106
sngl_0810,4903,2,29,106
sngl_0810,4904,1,30,106
sngl_0810,4905,2,31,106
sngl_0810,4906,1,31,106
sngl_0810,5075,12,3,17
sngl_0810,5081,2,152,157
sngl_0810,5083,2,138,157
sngl_0810,5086,3,119,157
sngl_0810,5256,2,1,79
sngl_0810,5257,2,4,79
sngl_0810,5258,2,4,79
sngl_0810,5259,2,4,79
sngl_0810,5260,2,4,79
sngl_0810,5261,1,4,79
sngl_0810,5262,1,6,79
sngl_0810,5263,2,8,79
sngl_0810,5264,1,9,79
sngl_0810,5265,2,9,79
sngl_0810,5266,2,9,79
sngl_0810,5267,1,9,79
sngl_0810,5268,2,9,79
sngl_0810,5642,12,3,17
sngl_0810,5643,12,3,17
sngl_0810,5644,11,3,17
sngl_0810,5645,12,3,17
sngl_0810,5646,12,3,17
sngl_0810,5647,12,3,17
sngl_0810,5648,12,3,17
sngl_0810,5649,11,3,17
sngl_0810,5650,12,3,17
sngl_0810,5651,12,3,17
sngl_0810,5652,12,3,17
sngl_0810,5653,12,3,17
sngl_0810,5654,11,3,17
sngl_0810,5655,12,3,17
sngl_0810,5656,12,3,17
sngl_0810,5657,12,3,17
sngl_0810,5658,12,3,17
sngl_0810,5659,9,4,17
sngl_0810,5660,10,4,17
sngl_0810,5661,9,4,17
sngl_0810,5662,9,4,17
sngl_0810,5663,10,4,17
sngl_0810,5664,10,4,17
sngl_0810,5665,10,4,17
sngl_0810,5666,9,4,17
sngl_0810,5667,9,7,17
sngl_0810,5670,10,11,17
sngl_0810,5671,9,11,17
sngl_0810,5672,9,11,17
sngl_0810,5673,8,13,17
sngl_0810,5674,8,13,17
sngl_0810,5675,8,13,17
sngl_0810,5676,7,13,17
sngl_0810,5677,8,13,17
sngl_0810,5678,8,13,17
sngl_0810,5679,8,13,17
sngl_0810,5680,8,13,17
sngl_0810,5681,7,13,17
sngl_0810,5682,8,13,17
sngl_0810,5683,8,13,17
sngl_0810,5684,8,13,17
sngl_0810,5685,8,13,17
sngl_0810,5686,7,13,17
sngl_0810,5687,8,13,17
sngl_0810,5688,8,14,17
sngl_0810,5690,12,2,17
sngl_0811,198,2,18,79
sngl_0811,200,1,18,79
sngl_0811,201,2,18,79
sngl_0811,202,2,18,79
sngl_0811,203,2,18,79
sngl_0811,204,1,18,79
sngl_0811,209,2,20,102
sngl_0811,210,2,22,102
sngl_0811,212,2,27,102
sngl_0811,213,1,26,102
sngl_0811,214,2,24,102
sngl_0811,215,2,26,102
sngl_0811,217,1,33,102
sngl_0811,219,2,38,102
sngl_0811,220,2,39,102
sngl_0811,221,2,39,102
sngl_0811,222,1,39,102
sngl_0811,224,1,95,102
sngl_0811,225,2,98,102
sngl_0811,226,2,88,102
sngl_0811,227,2,53,102
sngl_0811,232,2,67,102
sngl_0811,233,1,67,102
sngl_0811,236,1,73,102
sngl_0811,237,2,74,102
sngl_0811,238,1,75,102
sngl_0811,239,2,75,102
sngl_0811,240,2,75,102
sngl_0811,241,2,75,102
sngl_0811,242,2,76,102
sngl_0811,243,1,77,102
sngl_0811,244,2,78,102
sngl_0811,245,2,79,102
sngl_0811,246,1,81,102
sngl_0811,247,2,81,102
sngl_0811,248,1,82,102
sngl_0811,249,1,82,102
sngl_0811,250,2,82,102
sngl_0811,251,2,82,102
sngl_0811,252,2,82,102
sngl_0811,253,1,82,102
sngl_0811,254,1,82,102
sngl_0811,255,2,82,102
sngl_0811,256,2,82,102
sngl_0811,257,2,82,102
sngl_0811,258,1,82,102
sngl_0811,259,1,82,102
sngl_0811,260,2,82,102
sngl_0811,261,2,82,102
sngl_0811,262,2,82,102
sngl_0811,269,2,13,102
sngl_0811,270,2,26,102
sngl_0811,271,2,37,102
sngl_0811,272,1,38,102
sngl_0811,274,2,98,102
sngl_0811,276,2,61,102
sngl_0811,279,1,75,102
sngl_0811,436,2,82,102
sngl_0811,437,2,36,102
sngl_0811,438,2,86,102
sngl_0811,439,2,80,102
sngl_0811,442,1,93,102
sngl_0811,443,2,93,102
sngl_0811,444,2,93,102
sngl_0811,445,2,93,102
sngl_0811,446,2,93,102
sngl_0811,447,1,93,102
sngl_0811,448,2,93,102
sngl_0811,449,2,93,102
sngl_0811,450,2,83,102
sngl_0811,451,2,93,102
sngl_0811,452,1,83,102
sngl_0811,453,2,93,102
sngl_0811,454,2,93,102
sngl_0811,455,2,93,102
sngl_0811,456,2,83,102
sngl_0811,457,1,83,102
sngl_0811,458,2,83,102
sngl_0811,459,2,83,102
sngl_0811,460,2,83,102
sngl_0811,461,2,93,102
sngl_0811,462,1,83,102
sngl_0811,463,2,83,102
sngl_0811,464,2,83,102
sngl_0811,465,2,93,102
sngl_0811,466,2,83,102
sngl_0811,467,1,93,102
sngl_0811,468,2,93,102
sngl_0811,469,2,93,102
sngl_0811,470,2,93,102
sngl_0811,471,2,83,102
sngl_0811,472,1,93,102
sngl_0811,473,2,83,102
sngl_0811,474,2,93,102
sngl_0811,475,2,93,102
sngl_0811,476,2,93,102
sngl_0811,477,1,93,102
sngl_0811,478,2,93,102
sngl_0811,479,2,93,102
sngl_0811,480,2,93,102
sngl_0811,481,2,93,102
sngl_0811,482,1,93,102
sngl_0811,483,2,83,102
sngl_0811,484,2,93,102
sngl_0811,485,2,93,102
sngl_0811,486,2,93,102
sngl_0811,487,1,83,102
sngl_0811,488,2,93,102
sngl_0811,489,2,93,102
sngl_0811,490,2,93,102
sngl_0811,491,2,93,102
sngl_0811,492,1,93,102
sngl_0811,493,2,93,102
sngl_0811,494,2,93,102
sngl_0811,495,2,93,102
sngl_0811,496,2,93,102
sngl_0811,497,1,93,102
sngl_0811,498,2,93,102
sngl_0811,499,2,93,102
sngl_0811,500,2,83,102
sngl_0811,501,2,83,102
sngl_0811,502,1,83,102
sngl_0811,503,2,83,102
sngl_0811,504,2,83,102
sngl_0811,505,2,83,102
sngl_0811,506,2,83,102
sngl_0811,507,1,93,102
sngl_0811,508,2,93,102
sngl_0811,509,2,93,102
sngl_0811,510,2,83,102
sngl_0811,511,2,93,102
sngl_0811,512,1,93,102
sngl_0811,513,2,93,102
sngl_0811,514,2,93,102
sngl_0811,515,2,83,102
sngl_0811,516,2,93,102
sngl_0811,517,1,93,102
sngl_0811,518,2,83,102
sngl_0811,519,2,93,102
sngl_0811,520,2,93,102
sngl_0811,521,2,83,102
sngl_0811,522,1,83,102
sngl_0811,523,2,83,102
sngl_0811,524,2,83,102
sngl_0811,525,2,93,102
sngl_0811,689,1,93,102
sngl_0811,690,1,93,102
sngl_0811,691,2,93,102
