level,songId,stepId,title,titleEn,artistEn,difficulty,effectiveLevel,voteDifficulty,voteStd,convergenceScore,specialRatio,special,defined,clearCount,totalCount,realClearCount,realTotalCount,breakOnRate,totalBreakOnRate,bpmMin,bpmMax,stepArtist,versionIdOfChart,isPremium,isRemix,deleted,disabled,tagIds,tagVals,imageUrl,youtubeUrl,youtubeUrl3rd
S19,473,2403,안녕 윌리엄,Hello William,Banya Production,S19,20.312782,1.156,0.121,0.749,0.0,False,True,565,594,3,4,0.75,0.9512,170,170,BPM & ANDAMIRO,3,False,False,False,False,4|2|27|9|0,5.667|2.167|0.833|0.333|0.000,https://piugame.com/data/song_img2/72153505f1e187bcf5121ceb11362f0b.png?v=20260701145646,,https://www.youtube.com/watch?v=anf5eKb96Q8
S19,401,2406,슬랩스틱 파르페,Slapstick Parfait,t+pazolite,S19,19.447508,0.75,0.0,0.658,0.0,False,True,643,695,10,28,0.3571,0.9252,160,160,SUNNY,6,False,False,False,False,2|5|12|3|0,2.583|0.583|0.583|0.250|0.000,https://piugame.com/data/song_img2/82967750fa217abeeea65af61e86b44d.png?v=20260701145646,https://www.youtube.com/watch?v=Us4-kQ7Mts0,https://www.youtube.com/watch?v=8agk2OT7OwM
S19,348,2419,왈츠 오브 도지,Waltz of Doge,Cashew,S19,19.36742,0.375,0.125,0.519,0.0,False,True,572,616,9,24,0.375,0.9286,250,250,CONRAD,5,False,False,False,False,2|12|10|0|1,1.333|0.833|0.500|0.333|0.000,https://piugame.com/data/song_img2/8e389d6f50ae3129258220d15700e824.png?v=20260701145646,,https://www.youtube.com/watch?v=SS2RpMffhcs
S19,228,2427,헬릭스,HELIX,ESTi,S19,19.523862,0.5,0.0,0.6,0.0,False,True,526,565,6,11,0.5455,0.931,175,175,MINAMI & CONRAD,5,False,False,False,False,2|4|12|21|0,0.250|0.250|0.250|0.250|0.000,https://piugame.com/data/song_img2/05712b8a86cc22bffbd747851d5de1e0.png?v=20260701145646,,https://www.youtube.com/watch?v=5Fa76U5VjvE
S19,393,2433,립톤 스트라이크,Lepton Strike,nato,S19,19.129808,0.312,0.108,0.598,0.0,False,True,852,881,24,42,0.5714,0.9671,183,183,OSING,6,False,False,False,False,2|5|0|6|27,1.000|0.833|0.500|0.333|0.333,https://piugame.com/data/song_img2/8958722ae115e6fea37e0435ae7aa63e.png?v=20260701145646,https://www.youtube.com/watch?v=Jtd5fe27wFc,https://www.youtube.com/watch?v=DovMz2rE_uA
S19,408,2444,팬텀,Phantom,BanYa,S19,19.788685,0.812,0.207,0.54,0.0,False,True,520,565,4,12,0.3333,0.9204,136,136,BPM,1,False,False,False,False,2|15|4|9|10,0.950|0.950|0.450|0.250|0.200,https://piugame.com/data/song_img2/5a58adbb4d29f6999bbe4baefd3d225b.png?v=20260701145646,,https://www.youtube.com/watch?v=-E5Z5OEkvTc
S19,436,2448,스타트 온 레드,Start On RED,nato,S19,19.682893,0.75,0.0,0.658,0.0,False,True,654,680,10,15,0.6667,0.9618,160,160,CONRAD,5,False,False,False,False,2|11|5|0|1,1.500|1.000|0.500|0.000|0.000,https://piugame.com/data/song_img2/b0f85d845e869d6613f2c08147cea3e6.png?v=20260701145646,,https://www.youtube.com/watch?v=80ep4IZSoqA
S19,430,2458,히글디 피글디,Higgledy Piggledy,Banya Production,S19,20.558369,1.25,0.0,0.902,0.0,False,True,492,566,3,8,0.375,0.8693,150,150,BPM,2,False,False,False,False,2|10|5|9|16,5.583|2.583|0.583|0.500|0.500,https://piugame.com/data/song_img2/3eda55e20c4c47e4f52bbaa001de7dcd.png?v=20260701145646,https://www.youtube.com/watch?v=j2gNv4tL_bA,https://www.youtube.com/watch?v=DczIRHII-gk
S19,382,2497,유 갓 투 노우,U GOT 2 KNOW,MAX,S19,19.814613,1.0,0.0,0.764,0.0,False,True,633,680,2,12,0.1667,0.9309,127,127,BPM & BEEP,3,False,False,False,False,2|10|6|4|11,3.083|2.083|0.333|0.250|0.250,https://piugame.com/data/song_img2/8075ad3bc1d71a6a2d42313eff1ecd98.png?v=20260701145646,,https://www.youtube.com/watch?v=3LvLb4K7cYM
S19,379,2541,패스터 Z,Faster Z,Yahpp,S19,19.874507,1.062,0.108,0.747,0.0,False,True,504,529,1,8,0.125,0.9527,162,162,EHNE & HIDDENPARTS,2,False,False,False,False,2|10|19|5|6,1.867|1.533|0.533|0.333|0.333,https://piugame.com/data/song_img2/e1cf59e8f3867e354df5e8271bd92e63.png?v=20260701145646,,https://www.youtube.com/watch?v=o6ebPI0HDBw
S19,449,2557,브링 백 더 비트,Bring Back The Beat,Lunatic Sounds,S19,19.283715,0.5,0.0,0.6,0.0,False,True,550,561,7,11,0.6364,0.9804,160,160,HUGE & CONRAD,5,False,False,False,False,3|6|0|5|1,0.667|0.667|0.333|0.333|0.000,https://piugame.com/data/song_img2/c062a6493e93e5bce2f3796714729d06.png?v=20260701145646,,https://www.youtube.com/watch?v=1GxVi003Wk4
S19,233,2570,천년이 지나서,After a thousand years,TOTO,S19,19.110302,0.327,0.228,0.466,0.058823529411764705,False,True,804,848,34,55,0.6182,0.9481,180,180,NIMGO & HP,6,False,False,False,False,5|6|4|0|1,5.833|1.833|0.333|0.000|0.000,https://piugame.com/data/song_img2/79dd036b5c0341224e24dbf9bbfa96b0.png?v=20260701145646,,https://www.youtube.com/watch?v=R7rgOogNd_c
S19,263,2585,더 레버리,The Reverie,uma,S19,19.089318,0.542,0.093,0.572,0.0,False,True,822,864,22,38,0.5789,0.9514,150,150,CONRAD,6,False,False,False,False,2|17|20|5|12,2.867|2.367|1.033|0.533|0.200,https://piugame.com/data/song_img2/59006ca78aee2254dd3fe1362c9864b6.png?v=20260701145646,https://www.youtube.com/watch?v=TtM42_MrUEY,https://www.youtube.com/watch?v=pJkyC4VFtDM
S19,378,2622,파이어 누들 챌린지,Fire Noodle Challenge,memme,S19,19.257871,0.25,0.0,0.658,0.0,False,True,420,450,11,21,0.5238,0.9333,185,185,SPHAM,6,False,True,False,False,6|0|1|2|3,2.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/8fbb4702a5c6be65e7dfb7635af4ec6d.png?v=20260701145646,,https://www.youtube.com/watch?v=bs7oL4XxvQs
S19,358,2647,아스테리오스 -리엔트리-,Asterios -ReEntry-,ATAS,S19,19.640856,0.5,0.0,0.6,0.0,False,True,466,514,4,8,0.5,0.9066,148,148,NIMGO,5,False,False,False,False,2|17|0|1|3,0.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/0dc58227912960f525b0de185ab43eb1.png?v=20260701145646,,https://www.youtube.com/watch?v=ivGw-REhu0s
S19,306,2694,데스티네이션,Destination,SHK,S19,19.641574,0.667,0.118,0.569,0.0,False,True,517,558,5,11,0.4545,0.9265,150,150,ANDAMIRO & AHGOO,3,False,False,False,False,2|10|5|6|0,1.333|1.000|0.833|0.833|0.000,https://piugame.com/data/song_img2/be879f5ee944b5f1fe4dc088b7be923f.png?v=20260701145646,,https://www.youtube.com/watch?v=DeTdNEQjpNY
S19,257,2718,윌 오 더 위스프,Will-O-The-Wisp,BanYa,S19,19.04836,-0.031,0.15,0.678,0.0,False,True,678,755,31,71,0.4366,0.898,210,210,BPM,1,False,False,False,False,5|14|0|1|2,4.500|1.500|1.000|0.000|0.000,https://piugame.com/data/song_img2/409db0768e50412b588b23311f0b7cb4.png?v=20260701145646,,https://www.youtube.com/watch?v=THtYgN_7Gk4
S19,301,2740,로봇 배틀,Robot battle,CYO Style,S19,19.645188,0.5,0.0,0.6,0.0,False,True,472,500,4,12,0.3333,0.944,198,198,FELIXOR & EXC,4,False,False,False,False,2|18|23|0|1,0.333|0.333|0.333|0.000|0.000,https://piugame.com/data/song_img2/a268caa8a79c490bc1f27da6169ceaeb.png?v=20260701145646,,https://www.youtube.com/watch?v=vS5j0wcKoWg
S19,457,2741,위치 닥터 #1,Witch Doctor #1,Yahpp,S19,19.546504,0.688,0.108,0.598,0.0,False,True,482,499,4,8,0.5,0.9659,122,122,KANG2 & BPM,2,False,False,False,False,2|10|4|5|0,1.667|0.667|0.333|0.333|0.000,https://piugame.com/data/song_img2/9e6a42eeefc9181183b71a982b0d6a0c.png?v=20260701145646,,https://www.youtube.com/watch?v=Aq6KNVdA6N4
S19,513,2810,알레그로 피유 모쏘,Allegro Più Mosso,DM Ashura,S19,19.86001,1.0,0.0,0.764,0.0,False,True,468,484,3,8,0.375,0.9669,160,160,NIMGO,4,False,False,False,False,2|3|5|0|1,0.833|0.833|0.333|0.000|0.000,https://piugame.com/data/song_img2/3b14dfa41ffe56c59c0744062b5bf744.png?v=20260701145646,,https://www.youtube.com/watch?v=g04RI-dJxTs
S19,491,2825,카프리스 오브 오타다,Caprice of Otada,Banya Production,S19,19.877179,0.917,0.118,0.654,0.0,False,True,467,485,1,3,0.3333,0.9629,160,160,EHWA & CANNON,2,False,False,False,False,2|5|0|1|3,1.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/aa22337f4318ef0a3628ccb4afae2fb5.png?v=20260701145646,,https://www.youtube.com/watch?v=ZKbVnO6Z36s
S19,343,2836,하이 바이,Hi Bi,BanYa,S19,19.756693,0.812,0.207,0.54,0.0,False,True,474,493,2,4,0.5,0.9615,145,145,ANDAMIRO & RUNE,1,False,False,False,False,2|5|10|0|1,2.000|0.500|0.500|0.000|0.000,https://piugame.com/data/song_img2/dbd76558e720241543b49f78ba86fe8e.png?v=20260701145646,,https://www.youtube.com/watch?v=TJOJ0isNc3g
S19,511,2844,패싱 라이더,Passing Rider,mzet:-P,S19,19.567965,0.5,0.0,0.6,0.0,False,True,446,470,2,4,0.5,0.9489,175,175,NIMGO,5,False,False,False,False,2|5|6|0|1,0.333|0.333|0.333|0.000|0.000,https://piugame.com/data/song_img2/f3003ac39eb07597a42edd57dff46462.png?v=20260701145646,,https://www.youtube.com/watch?v=x1_Tf6_MO5g
S19,235,2861,어웨이크닝,Awakening,typeMARS,S19,19.570733,0.75,0.0,0.658,0.0,False,True,558,576,4,8,0.5,0.9688,150,150,OSING,5,False,False,False,False,2|5|12|0|1,3.833|0.833|0.333|0.000|0.000,https://piugame.com/data/song_img2/4fd85c9ac5726a4dda88c2a75d1f548f.png?v=20260701145646,,https://www.youtube.com/watch?v=XzSkOH1L4tI
S19,520,2906,슈퍼 판타지 - SHORT CUT -,Super Fantasy - SHORT CUT -,SHK,S19,20.507024,0.667,0.118,0.569,0.0,False,True,361,423,1,19,0.0526,0.8534,145,145,EXC,4,False,False,False,False,2|5|0|1|3,1.000|1.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/e3ffa2f61a1507426659fa5867dc69ca.png?v=20260701145646,,https://www.youtube.com/watch?v=Ip9-ro43B1M
S19,121,2930,키메라,Chimera,Yahpp,S19,19.492913,0.5,0.177,0.364,0.25,False,True,549,602,6,14,0.4286,0.912,210,210,EHNE,2,False,False,False,False,1|14|19|2|0,0.583|0.583|0.583|0.250|0.000,https://piugame.com/data/song_img2/29515cbcd2bb2db30c23ed5228cdf93d.png?v=20260701145646,,https://www.youtube.com/watch?v=D3t6wFwmT8E
S19,524,2965,미션 파서블 -블로우 백-,Mission Possible -Blow Back-,Banya Production,S19,19.354595,0.5,0.0,0.6,0.0,False,True,429,448,2,6,0.3333,0.9576,128,128,BPM,3,False,False,False,False,2|5|10|0|1,0.333|0.333|0.333|0.000|0.000,https://piugame.com/data/song_img2/17fe575abbbc85887e02d18addbab85d.png?v=20260701145646,,https://www.youtube.com/watch?v=aYkrkYlcL38
S19,531,3025,트림 북 오브 더 워,Tream Vook of the war,BanYa,S19,19.659795,0.75,0.0,0.658,0.0,False,True,269,282,2,5,0.4,0.9539,184,202,BPM,1,False,True,False,False,5|0|14|6|20,1.533|0.533|0.533|0.200|0.200,https://piugame.com/data/song_img2/fe2423fa9ccc1ece3494138a806e5408.png?v=20260701145646,,https://www.youtube.com/watch?v=Z1KQVazPwJU
S19,442,3057,마이 드림즈,My Dreams,Banya Production,S19,18.922432,0.125,0.125,0.591,0.0,False,True,615,673,16,43,0.3721,0.9138,136,136,BPM & ANDAMIRO,2,False,False,False,False,9|16|2|25|6,2.333|1.333|0.750|0.750|0.333,https://piugame.com/data/song_img2/f0e7c3a3ceaf6e2538428bc4fa901873.png?v=20260701145646,,https://www.youtube.com/watch?v=SizFAjbS4PA
S19,539,3101,아이 원트 유 - SHORT CUT -,I Want U - SHORT CUT -,MAX,S19,19.819132,0.75,0.0,0.658,0.0,False,True,287,330,0,5,0.0,0.8697,156,156,SUNNY & EXC,6,False,False,False,False,2|4|5|0|1,0.333|0.333|0.333|0.000|0.000,https://piugame.com/data/song_img2/7e9a08c0c2db36fb9f1392157aa937f6.png?v=20260701145646,https://www.youtube.com/watch?v=7XE6rY2NmrA,https://www.youtube.com/watch?v=nB7GkZh349s
S19,395,3129,파파시토 (feat. KuTiNA) - FULL SONG -,Papasito (feat. KuTiNA) - FULL SONG -,Yakikaze & Cashew,S19,19.295418,0.4,0.122,0.537,0.0,False,True,374,413,11,23,0.4783,0.9056,128,128,AEVILUX,6,False,False,False,False,2|6|21|17|0,1.917|1.917|1.917|0.250|0.000,https://piugame.com/data/song_img2/76e8bb9bc8b0893672603d91a99c15d0.png?v=20260701145646,,https://www.youtube.com/watch?v=YrHYUUdtS90
S19,534,3137,디그니티 - FULL SONG -,Dignity - FULL SONG -,Crash,S19,19.36342,0.438,0.108,0.57,0.0,False,True,289,302,2,8,0.25,0.957,195,195,ANDAMIRO,1,False,False,False,False,2|6|14|0|1,0.833|0.833|0.333|0.000|0.000,https://piugame.com/data/song_img2/44b05993485fdf84f9503d7635461185.png?v=20260701145646,,https://www.youtube.com/watch?v=XR_DQCQgVUw
S19,507,3164,브레이크 아웃,Break Out,Lunatic Sounds,S19,19.375095,0.583,0.236,0.511,0.0,False,True,437,461,3,10,0.3,0.9479,175,175,CONRAD,5,False,False,False,False,5|6|0|1|2,1.000|1.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/e4403403d9db30ee30fec0b592d4c9c4.png?v=20260701145646,,https://www.youtube.com/watch?v=nLaci0pgORY
S19,412,3211,하늘다람쥐,Brown Sky,Doin,S19,19.858037,0.75,0.0,0.658,0.0,False,True,422,454,6,12,0.5,0.9295,200,200,DulKi,6,False,True,False,False,6|14|0|1|2,4.000|1.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/7abbf7a6be02f94ec16598a3b841a139.png?v=20260701145646,https://www.youtube.com/watch?v=3RR4d_hMKko,https://www.youtube.com/watch?v=O57ZZBI1VIc
S19,148,3225,터키 행진곡,Turkey March,BanYa,S19,19.902514,0.917,0.118,0.654,0.0,False,True,510,533,3,8,0.375,0.9568,150,150,HIDDENPARTS & ZELLLOOO,1,False,False,False,False,2|5|6|10|0,2.750|0.750|0.250|0.250|0.000,https://piugame.com/data/song_img2/a01ca89a2558672b6fcad264f3da670e.png?v=20260701145646,,https://www.youtube.com/watch?v=wD_uldGrttU
S19,553,3340,인피니티 리믹스,Infinity RMX,SynthWulf & MAX,S19,19.539826,0.688,0.108,0.598,0.0,False,True,275,288,3,7,0.4286,0.9549,175,175,ANDAMIRO,3,False,True,False,False,6|0|5|20|1,1.250|0.250|0.250|0.250|0.000,https://piugame.com/data/song_img2/8068fe3a93b7fd1ba5ae7bd6910b146c.png?v=20260701145646,,https://www.youtube.com/watch?v=B9CED9SaTh8
S19,556,3352,펌핑 점핑,Pumping Jumping,Banya Production,S19,19.659456,0.75,0.204,0.484,0.0,False,True,487,502,3,7,0.4286,0.9701,116,116,ANDAMIRO,3,False,False,False,False,4|2|10|0|1,1.333|0.333|0.333|0.000|0.000,https://piugame.com/data/song_img2/c8dd5ba64a3a6459a77086155f1780be.png?v=20260701145646,,https://www.youtube.com/watch?v=aOyweZJUZaQ
S19,476,3387,인터퍼런스 - FULL SONG -,Interference - FULL SONG -,Doin,S19,19.854254,0.875,0.125,0.591,0.0,False,True,232,243,2,5,0.4,0.9547,180,180,TINY,3,False,False,False,False,2|6|12|0|1,0.333|0.333|0.333|0.000|0.000,https://piugame.com/data/song_img2/46ec4b43c00d3b1eb93303b87d1fff14.png?v=20260701145646,,https://www.youtube.com/watch?v=f3QWHP0Gw0w
S19,218,3412,사월 - SHORT CUT -,Death Moon - SHORT CUT -,SHK,S19,19.863131,0.917,0.118,0.654,0.0,False,True,293,348,1,13,0.0769,0.842,160,160,EXC,5,False,False,False,False,0|19|5|2|6,0.583|0.583|0.333|0.250|0.250,https://piugame.com/data/song_img2/cb58368cd334b3de83b6a47fbdca72d6.png?v=20260701145646,,https://www.youtube.com/watch?v=ftG8X3zCFzA
S19,450,3438,파이널 오디션 에피소드 2-1,Final Audition Ep. 2-1,Yahpp,S19,19.128004,0.375,0.125,0.519,0.0,False,True,425,446,4,13,0.3077,0.9529,170,170,BPM & WING,2,False,False,False,False,2|4|0|1|3,0.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/f68501156acb18b48e57c879fd271756.png?v=20260701145646,,https://www.youtube.com/watch?v=PIhMU4Gf31I
S19,529,3467,월광 - SHORT CUT -,Moonlight - SHORT CUT -,BanYa,S19,19.914428,0.812,0.108,0.639,0.0,False,True,232,272,0,11,0.0,0.8529,180,180,WINDFORCE,3,False,False,False,False,0|5|2|17|1,1.250|1.250|0.250|0.250|0.000,https://piugame.com/data/song_img2/d1a6b8d0a9fb63642cdcf1e1897adc7c.png?v=20260701145646,,https://www.youtube.com/watch?v=UD4dCDT_nZY
S19,293,3520,러브 이즈 어 데인저 존 pt.2 - SHORT CUT -,Love is a Danger Zone pt. 2 - SHORT CUT -,BanYa,S19,19.717865,0.562,0.108,0.57,0.0,False,True,297,315,3,10,0.3,0.9429,162,162,ANDAMIRO,3,False,False,False,False,2|0|1|3|4,3.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/d3fce409d990438f96f2ca2e036cd99b.png?v=20260701145646,,https://www.youtube.com/watch?v=T8TvtRLDqJY
S19,498,3669,불카누스,Vulcan,memme,S19,19.107663,0.25,0.0,0.658,0.0,False,True,318,344,9,20,0.45,0.9244,175,175,BME & NIMGO,5,False,True,False,False,6|5|17|0|1,1.000|0.500|0.500|0.000|0.000,https://piugame.com/data/song_img2/1b136c94ccb3f8f5ea24009313aa71d1.png?v=20260701145646,,https://www.youtube.com/watch?v=oAs9xnFKHyM
S19,547,3682,사라반드 - SHORT CUT -,Sarabande - SHORT CUT -,MAX,S19,19.52845,0.625,0.125,0.519,0.0,False,True,326,365,3,14,0.2143,0.8932,157,157,EXC,5,False,False,False,False,2|5|12|21|0,0.250|0.250|0.250|0.250|0.000,https://piugame.com/data/song_img2/b2703faf114124f86333035b06611362.png?v=20260701145646,,https://www.youtube.com/watch?v=wMoFWoZJebI
S19,576,3711,파파 헬로이징,PaPa helloizing,Banya Production,S19,19.463884,0.5,0.0,0.6,0.0,False,True,262,267,4,6,0.6667,0.9813,145,158,BPM & ANDAMIRO,3,False,True,False,False,2|5|6|0|1,0.333|0.333|0.333|0.000|0.000,https://piugame.com/data/song_img2/bf4876be134a42ee4fd077dc8b802551.png?v=20260701145646,,https://www.youtube.com/watch?v=m7nn5yps0ks
S19,535,3785,반야 클래식 리믹스,Banya Classic Remix,BanYa,S19,19.803394,0.917,0.118,0.654,0.0,False,True,184,200,0,1,0.0,0.92,162,170,KANG2,1,False,True,False,False,0|5|6|3|4,0.333|0.333|0.333|0.250|0.250,https://piugame.com/data/song_img2/973889c02b2b8c6a5f1760fa4c261b4f.png?v=20260701145646,,https://www.youtube.com/watch?v=WUKyp0-f1hM
S19,593,4156,에모모모,EMOMOMO,Ras,S19,18.905158,0.438,0.108,0.57,0.0,False,True,1161,1204,56,79,0.7089,0.9643,145,145,SUNNY,7,False,False,False,False,2|3|5|12|0,2.500|1.000|1.000|0.500|0.000,https://piugame.com/data/song_img2/ef5d306f648cd9b2ba4be5bb87f43825.png?v=20260701145646,https://www.youtube.com/watch?v=eImel6iA9tI,https://www.youtube.com/watch?v=UE45pDXb8NM
S19,590,4159,이매저너라이즈드 시티,Imaginarized City,Reku Mochizuki,S19,19.486593,0.906,0.174,0.649,0.0,False,True,1012,1078,18,47,0.383,0.9388,156,156,GGWANG,7,False,False,False,False,2|4|5|6|11,5.000|1.500|1.333|0.833|0.333,https://piugame.com/data/song_img2/896fd90e000d90442da420fa16d262c4.png?v=20260701145646,https://www.youtube.com/watch?v=LaaWm18Aj64,https://www.youtube.com/watch?v=bx4Tx3QciuU
S19,596,4178,E.O.N,E.O.N,HiTECH NINJA,S19,19.356653,0.5,0.109,0.509,0.06896551724137931,False,True,937,969,26,41,0.6341,0.967,165,165,CONRAD,7,True,False,False,False,5|6|3|0|14,6.117|6.117|1.117|0.450|0.200,https://piugame.com/data/song_img2/faf4869b39a5e7616d5be4121a9a9424.png?v=20260701145646,https://www.youtube.com/watch?v=a7omthZVdeA,https://www.youtube.com/watch?v=07-_Vdmgm0c
S19,599,4226,다크사이드 오브 더 마인드,Darkside Of The Mind,DJ Myosuke,S19,19.280984,0.797,0.182,0.529,0.0,False,True,1163,1230,35,74,0.473,0.9455,220,220,refos,7,False,False,False,False,14|6|5|17|2,7.000|4.833|2.167|0.917|0.833,https://piugame.com/data/song_img2/c80448adb70f61fe382ffaf65873279d.png?v=20260701145646,https://www.youtube.com/watch?v=1B2ELJsqkyU,https://www.youtube.com/watch?v=9BH9-WpBFA8
S19,601,4234,뉴 로즈,New Rose,Hommarju,S19,18.971365,0.194,0.176,0.538,0.0,False,True,1158,1209,89,124,0.7177,0.9578,190,190,CONRAD,7,False,False,False,False,3|5|2|6|14,9.917|9.417|0.583|0.583|0.500,https://piugame.com/data/song_img2/8e64f4cceafd7c44277a8506672ae9be.png?v=20260701145646,https://www.youtube.com/watch?v=E1vbZKpuuCk,https://www.youtube.com/watch?v=WEmycdq2fqE
S19,610,4304,얼티밋 아이즈,Ultimate Eyes,HyuN,S19,19.652092,0.75,0.0,0.658,0.0,False,True,980,1065,21,57,0.3684,0.9202,185,185,SUNNY,7,False,False,False,False,5|6|4|0|1,3.500|1.000|0.500|0.000|0.000,https://piugame.com/data/song_img2/5ce70ebfe0d55230f1c898257ff8c435.png?v=20260701145646,https://www.youtube.com/watch?v=_cHVKr8I0Ug,https://www.youtube.com/watch?v=jjhtNXQaKfo
S19,615,4336,네오 카타르시스 - SHORT CUT -,Neo Catharsis - SHORT CUT -,TAG underground overlay,S19,20.058553,1.188,0.108,0.811,0.0,False,True,429,518,7,36,0.1944,0.8282,120,300,DIESEL,7,False,False,False,False,5|14|6|23|0,10.167|4.333|1.167|0.333|0.000,https://piugame.com/data/song_img2/1bf59be0d96f2c1124ef684bdabb0e91.png?v=20260701145646,https://www.youtube.com/watch?v=MZ7BPaiaE9k,https://www.youtube.com/watch?v=JefhUal5fD0
S19,625,4429,할로윈 파티 ~Multiverse~ - SHORT CUT -,Halloween Party ~Multiverse~ - SHORT CUT -,SHK,S19,19.165835,0.5,0.0,0.6,0.0,False,True,311,355,5,20,0.25,0.8761,160,160,JUNARE,7,False,False,False,False,2|0|1|3|4,4.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/593ff02f0e84e44f053435448d5c1bce.png?v=20260701145646,,https://www.youtube.com/watch?v=25XAnCOFWYY
S19,628,4490,결투 - SHORT CUT -,DUEL - SHORT CUT -,Cashew & D_AAN,S19,20.745296,1.25,0.0,0.902,0.0,False,True,257,389,1,19,0.0526,0.6607,155,155,GGWANG,7,False,False,False,False,19|2|6|16|5,5.417|1.917|0.583|0.500|0.333,https://piugame.com/data/song_img2/b133f29fa0e7ffbfb0c119afe2e6aaea.png?v=20260701145646,https://www.youtube.com/watch?v=V40Rdfg1f14,
S19,660,4720,콰투오룩스,QUATTUORUX,打打だいず Vs. Tanchiky Vs. からめる,S19,19.694392,0.75,0.0,0.658,0.0,False,True,323,353,24,41,0.5854,0.915,220,220,,8,False,False,False,True,6|5|14|0|1,4.000|3.500|0.500|0.000|0.000,https://piugame.com/data/song_img2/f8343b4a247704b9da4dc9b1dee4ca76.png?v=20260701145646,https://www.youtube.com/watch?v=Ym2OvVDmFBk,
S19,662,4731,크래쉬 랜딩 랑데부,Crash-Landing Rendezvous,Xyris,S19,19.496553,0.5,0.0,0.6,0.0,False,True,327,370,10,34,0.2941,0.8838,128,190,,8,False,False,False,True,5|6|14|0|1,3.500|2.333|1.500|0.667|0.000,https://piugame.com/data/song_img2/665e49a105152181c332ad42fa6d748c.png?v=20260701145646,https://www.youtube.com/watch?v=7i7DXBqT79A,
S19,658,4734,오버나이트 플라워,OVERNIGHT FLOWER,P*Light,S19,18.985479,0.417,0.118,0.551,0.0,False,True,366,387,21,35,0.6,0.9457,210,210,,8,False,False,False,True,5|14|6|12|3,3.500|1.333|0.750|0.583|0.333,https://piugame.com/data/song_img2/398e0b1984a6c7433a6fab7878b1eab5.png?v=20260701145646,https://www.youtube.com/watch?v=oN00oZzBbso,
S19,649,4772,더 라스트 리벨리온,The Last Rebellion,MonstDeath,S19,19.21596,0.25,0.0,0.658,0.0,False,True,281,315,9,25,0.36,0.8921,199,199,,8,False,False,False,True,5|14|6|17|27,3.950|2.450|0.950|0.450|0.200,https://piugame.com/data/song_img2/2ebf89c1cbbb261a679209b980254ea5.png?v=20260701145646,https://www.youtube.com/watch?v=ZH8E8mhLthQ,
S19,668,4805,풀 미 업 (Feat. Monya),Pull me up (Feat. Monya),Applesoda,S19,19.56507,0.625,0.125,0.519,0.0,False,True,220,255,0,13,0.0,0.8627,160,160,,8,False,False,False,True,2|5|4|12|16,1.700|1.500|0.200|0.200|0.200,https://piugame.com/data/song_img2/c151d5b9d69603bc1251d5e6496eb893.png?v=20260701145646,,
S19,94,4869,풀 문,Full Moon,Dreamcatcher,S19,19.849811,1.125,0.125,0.693,0.0,False,True,79,100,2,5,0.4,0.79,190,190,,6,False,False,False,True,5|3|6|14|0,2.833|0.500|0.333|0.333|0.000,https://piugame.com/data/song_img2/992c331c091355947214279619c2a366.png?v=20260701145646,,
S19,19,4904,에렌델,Earendel,Palami feat.neur6sia,S19,19.997461,1.0,0.0,0.764,0.0,False,True,150,165,10,15,0.6667,0.9091,180,180,,7,False,False,False,True,5|6|3|2|0,3.333|1.833|0.500|0.333|0.000,https://piugame.com/data/song_img2/972549a9c03d8cc569270252aa405cf8.png?v=20260701145646,,
S19,65,4940,아테나의 방패,Athena's Shield,Jehezukiel,S19,18.862454,-0.071,0.113,0.738,0.0,False,True,128,137,18,26,0.6923,0.9343,176,176,,7,False,False,False,True,5|2|6|0|1,4.000|1.000|1.000|0.000|0.000,https://piugame.com/data/song_img2/e9d9f977024488f5bb31c9e203621e84.png?v=20260701145646,,
S19,591,5008,사월의 축제,Festival of Death Moon,SHK,S19,19.169627,0.25,0.0,0.0,1.0,True,True,42,55,2,3,0.6667,0.7636,204,204,,7,False,False,False,True,2|12|0|1|3,0.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/0e911aaabb42d076ba2b39a6138b0d5c.png?v=20260701145646,,
S19,269,5033,니알라토텝,Nyarlathotep,nato,S19,19.372152,0.375,0.125,0.519,0.0,False,True,14,15,1,1,1.0,0.9333,200,200,,6,False,False,False,True,5|0|6|14|20,0.750|0.500|0.250|0.250|0.250,https://piugame.com/data/song_img2/3f02cf4ddbf100d3656ce0d334f63e6f.png?v=20260701145646,,
