존,종류,화면번호,곡,근거,프레임수,크기기준
ORIGINAL,오리지널,166,러브 이즈 어 데인저 존(Cranky 믹스),nolja_0825 7:08:10(25690초) 스크롤 추적 직독(3연속 프레임 일치·카운터 166/331 교차확인),,직독
ORIGINAL,오리지널,167,힙노시스(SynthWulf 믹스),"nolja_0825 7:08:10(25690초) 곁칸(166번 확인 프레임의 +1칸, 3연속 프레임 일치)",,곁칸
ORIGINAL,오리지널,168,에프 에프 에프,"nolja_0825 7:08:10(25690초) 곁칸(166번 확인 프레임의 +2칸, 3연속 프레임 일치)",,곁칸
ORIGINAL,오리지널,110,리펜턴스,"nolja_0825 7:07:58(25678초) 곁칸(112번 확인 프레임의 -2칸, 3연속 프레임 일치)",,곁칸
ORIGINAL,오리지널,111,더 레버리,"nolja_0825 7:07:58(25678초) 곁칸(112번 확인 프레임의 -1칸, 3연속 프레임 일치)",,곁칸
ORIGINAL,오리지널,113,트로피카닉,"nolja_0825 7:07:58(25678초) 곁칸(112번 확인 프레임의 +1칸, 3연속 프레임 일치)",,곁칸
ORIGINAL,오리지널,259,미운 오리새끼,"nolja_0825 7:08:24(25704초) 곁칸(261번 확인 프레임의 -2칸, 3연속 프레임 일치)",,곁칸
ORIGINAL,오리지널,260,파이널 오디션 에피소드 2-1,"nolja_0825 7:08:24(25704초) 곁칸(261번 확인 프레임의 -1칸, 3연속 프레임 일치)",,곁칸
ORIGINAL,오리지널,262,비트 오브 더 워 2,"nolja_0825 7:08:24(25704초) 곁칸(261번 확인 프레임의 +1칸, 3연속 프레임 일치)",,곁칸
ORIGINAL,오리지널,263,월광,"nolja_0825 7:08:24(25704초) 곁칸(261번 확인 프레임의 +2칸, 3연속 프레임 일치)",,곁칸
ORIGINAL,오리지널,296,윈터,"nolja_0825 7:08:29(25709초) 곁칸(298번 확인 프레임의 -2칸, 5연속 프레임 일치)",,곁칸
ORIGINAL,오리지널,300,위 윌 밋 어게인,"nolja_0825 7:08:29(25709초) 곁칸(298번 확인 프레임의 +2칸, 5연속 프레임 일치)",,곁칸
ORIGINAL,오리지널,72,웨딩 크래셔,nolja_0825 8:14:01 PM 화면 캡처(사용자 제공) — 카운터 074/331 프레임의 -2칸,,곁칸
ORIGINAL,오리지널,73,스위트로닉,nolja_0825 8:14:01 PM 화면 캡처(사용자 제공) — 카운터 074/331 프레임의 -1칸,,곁칸
ORIGINAL,오리지널,75,트란사칼리아,nolja_0825 8:14:01 PM 화면 캡처(사용자 제공) — 카운터 074/331 프레임의 +1칸,,곁칸
ORIGINAL,오리지널,76,1949,nolja_0825 8:14:01 PM 화면 캡처(사용자 제공) — 카운터 074/331 프레임의 +2칸,,곁칸
ORIGINAL,오리지널,329,눈을 감아,nolja_0825 스크롤 랩어라운드 사용자 확인(331에서 1로 감겨 6번까지 연속),,직독
ORIGINAL,오리지널,4,B3,nolja_0825 스크롤 랩어라운드 사용자 확인(331에서 1로 감겨 6번까지 연속),,직독
ORIGINAL,오리지널,5,디기탈리스,nolja_0825 스크롤 랩어라운드 사용자 확인(331에서 1로 감겨 6번까지 연속),,직독
ORIGINAL,오리지널,6,더 라스트 리벨리온,nolja_0825 스크롤 랩어라운드 사용자 확인(331에서 1로 감겨 6번까지 연속),,직독
ORIGINAL,오리지널,264,위치 닥터,사용자 직접 확인 — 유도목록(261번 밀림 +3)과 정확히 일치(pred[267]=위치 닥터),,직독
ORIGINAL,오리지널,265,러브 이즈 어 데인저 존 pt.2,사용자 직접 확인 — 유도목록(261번 밀림 +3)과 정확히 일치(pred[268]),,직독
ORIGINAL,오리지널,266,팬텀,사용자 직접 확인 — 유도목록(261번 밀림 +3)과 정확히 일치(pred[269]),,직독
ORIGINAL,오리지널,267,파파 곤잘레스,사용자 직접 확인 — 유도목록(261번 밀림 +3)과 정확히 일치(pred[270]),,직독
ORIGINAL,오리지널,268,점프,사용자 직접 확인 — 유도목록(261번 밀림 +3)과 정확히 일치(pred[271]),,직독
ORIGINAL,오리지널,43,피가로의 결혼 ~Celebrazione Remix~,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,44,데몬 오브 라플라스,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,45,블루이쉬 로즈,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,46,록시아,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,47,프ㄹi마 마테ㄹi아,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,49,네오 카타르시스,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,50,열정,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,52,큐리아서티 오버드라이브,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,56,E.O.N,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,57,카오스 어게인,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,58,솔브 마이 허트,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,59,글리머 글림,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,60,서든 어페어런스 이미지,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,61,데카 댄스,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,62,뉴 로즈,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,63,헤라클레스,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,64,인베이젼,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,65,에렌델,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,66,힘 오브 골든 글로리,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,67,아테나의 방패,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,68,머독 vs 오타다,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,69,위더 가든,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,70,이매저너라이즈드 시티,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,71,크림슨 후드,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,78,트란사칼리아,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,82,디스트릭트 1,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,83,슈가 플럼,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,84,텔링 포츈 플라워,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,85,니알라토텝,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,91,금혼식,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,92,라 그랑드 루즈,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,93,까르멘 버스,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,94,마카롱 데이,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,96,포세이돈,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,97,아드레날린 블래스터,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,99,테일즈 오브 펌프니아,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,100,김치 핑거즈,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,102,파괴,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,103,클레마티스 랩소디아,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,104,위키드 레전드,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,106,스타드림 (feat. Romelon),"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,107,캉-캉 ~Orpheus in The Party Mix~,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,108,파파시토 (feat.  KuTiNA),"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,109,파이어 오브 데스티니,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,114,더 레버리,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 14표, 유도목록 일치)",,직독
ORIGINAL,오리지널,115,시그너스,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 15표, 유도목록 일치)",,직독
ORIGINAL,오리지널,116,트로피카닉,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 14표, 유도목록 일치)",,직독
ORIGINAL,오리지널,117,갓 모드 2.0 feat. Skizzo,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,118,라스트 리버스,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 5표, 유도목록 일치)",,직독
ORIGINAL,오리지널,119,슈퍼 카프리시오,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,120,헬파이어,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,122,크로스 오버 feat. LyuU,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,123,갓 모드 feat. Skizzo,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,124,슈브 니구라스,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,129,브레이크 아웃,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,130,사라반드,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,131,가장신자,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,133,패싱 라이더,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,135,알레그로 퓨리오소,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,136,앵귀시드 언메이킹,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,138,헤이 유,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,139,트위스트 오브 페이트 (feat. Ruriling),"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,141,업 앤 업 (Produced by AWAL),"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,142,트래블 투 퓨처,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,144,어웨이크닝,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,146,왈츠 오브 도지,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,147,하트 어택,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,148,네메시스,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 4표, 유도목록 일치)",,직독
ORIGINAL,오리지널,150,라티노 바이러스,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 10표, 유도목록 일치)",,직독
ORIGINAL,오리지널,151,엘리시움,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 13표, 유도목록 일치)",,직독
ORIGINAL,오리지널,152,요그 소토스,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 8표, 유도목록 일치)",,직독
ORIGINAL,오리지널,153,실루엣 이펙트,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 10표, 유도목록 일치)",,직독
ORIGINAL,오리지널,155,아발란치,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 4표, 유도목록 일치)",,직독
ORIGINAL,오리지널,156,포스 오브 라,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,158,유 갓 미 크레이지,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,159,B2,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,162,헤스티아,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,165,리무버블 디스코,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,169,히아신스,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,170,블레이즈 이모션 (Band version),"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,171,1950,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,172,설탕음모론,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,187,엘리제,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 8표, 유도목록 일치)",,직독
ORIGINAL,오리지널,189,러브 이즈 어 데인저 존(Cranky 믹스),"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 12표, 유도목록 일치)",,직독
ORIGINAL,오리지널,190,힙노시스(SynthWulf 믹스),"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 10표, 유도목록 일치)",,직독
ORIGINAL,오리지널,191,에프 에프 에프,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 8표, 유도목록 일치)",,직독
ORIGINAL,오리지널,192,유니크,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 6표, 유도목록 일치)",,직독
ORIGINAL,오리지널,193,엑시던트,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,195,유 갓 미 락킹,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,211,네이티브,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,212,야근,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,214,잣,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,224,제네시스,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,227,안녕 윌리엄,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 6표, 유도목록 일치)",,직독
ORIGINAL,오리지널,228,터키 행진곡 -미니멀튠즈-,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 7표, 유도목록 일치)",,직독
ORIGINAL,오리지널,229,겟 업 (앤 고),"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 4표, 유도목록 일치)",,직독
ORIGINAL,오리지널,230,팬텀 -인터메조-,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,231,미션 파서블 -블로우 백-,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,232,펌핑 점핑,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,239,디제이 오타다,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,240,케이.오.에이 : 엘리스 인 원더월드,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,241,마이 드림즈,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,242,토카타,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,244,펌트리스 8비트 ver.,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,245,무혼 1.5,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,246,비트 더 고스트,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,247,카프리스 오브 오타다,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,248,머니,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,249,몽키 핑거즈 2,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,251,펌트리스 꽈뜨로,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,252,기타 맨,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
ORIGINAL,오리지널,253,히글디 피글디,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 1표, 유도목록 일치)",,직독
ORIGINAL,오리지널,254,잼 오 비트,"nolja_0825 자켓 이미지 대조(carousel_scroll_audit, 다수결 2표, 유도목록 일치)",,직독
